station_code,day,hour,BICYCLE,TWO_WHEELER,CAR_JEEP_VAN
RI,Saturday,03:00,98.0,93.0,90.0
RI,Saturday,04:00,98.0,93.0,90.0
RI,Saturday,05:00,98.0,93.0,90.0
RI,Saturday,06:00,98.0,93.0,90.0
RI,Saturday,07:00,98.0,93.0,90.0
RI,Saturday,08:00,98.0,93.0,90.0
RI,Saturday,09:00,98.0,93.0,90.0
RI,Saturday,10:00,92.0,81.0,67.0
RI,Saturday,11:00,92.0,81.0,67.0
RI,Saturday,12:00,92.0,81.0,67.0
RI,Saturday,13:00,92.0,81.0,67.0
RI,Saturday,14:00,92.0,78.0,73.0
RI,Saturday,15:00,92.0,78.0,73.0
RI,Saturday,16:00,92.0,78.0,73.0
RI,Saturday,17:00,92.0,78.0,73.0
RI,Saturday,18:00,94.0,72.0,81.0
RI,Saturday,19:00,94.0,72.0,81.0
RI,Saturday,20:00,94.0,72.0,81.0
RI,Saturday,21:00,94.0,72.0,81.0
RI,Saturday,22:00,98.0,92.0,89.0
RI,Saturday,23:00,98.0,92.0,89.0
RISE,Sunday,00:00,99.0,97.0,52.0
RISE,Sunday,01:00,99.0,97.0,52.0
RISE,Sunday,02:00,99.0,97.0,52.0
RISE,Sunday,03:00,99.0,97.0,52.0
RISE,Sunday,04:00,99.0,97.0,52.0
RISE,Sunday,05:00,99.0,97.0,52.0
RISE,Sunday,06:00,99.0,97.0,52.0
RISE,Sunday,07:00,99.0,97.0,52.0
RISE,Sunday,08:00,99.0,97.0,52.0
RISE,Sunday,09:00,99.0,97.0,52.0
RISE,Sunday,10:00,97.0,77.0,23.0
RISE,Sunday,11:00,97.0,77.0,23.0
RISE,Sunday,12:00,97.0,77.0,23.0
RISE,Sunday,13:00,97.0,77.0,23.0
RISE,Sunday,14:00,100.0,73.0,12.0
RISE,Sunday,15:00,100.0,73.0,12.0
RISE,Sunday,16:00,100.0,73.0,12.0
RISE,Sunday,17:00,100.0,73.0,12.0
RISE,Sunday,18:00,100.0,73.0,2.0
RISE,Sunday,19:00,100.0,73.0,2.0
RISE,Sunday,20:00,100.0,73.0,2.0
RISE,Sunday,21:00,100.0,73.0,2.0
RISE,Sunday,22:00,98.0,93.0,42.0
RISE,Sunday,23:00,98.0,93.0,42.0
RISE,Monday,00:00,100.0,97.0,65.0
RISE,Monday,01:00,100.0,97.0,65.0
RISE,Monday,02:00,100.0,97.0,65.0
RISE,Monday,03:00,100.0,97.0,65.0
RISE,Monday,04:00,100.0,97.0,65.0
RISE,Monday,05:00,100.0,97.0,65.0
RISE,Monday,06:00,100.0,97.0,65.0
RISE,Monday,07:00,100.0,97.0,65.0
RISE,Monday,08:00,100.0,97.0,65.0
RISE,Monday,09:00,100.0,97.0,65.0
RISE,Monday,10:00,98.0,80.0,36.0
RISE,Monday,11:00,98.0,80.0,36.0
RISE,Monday,12:00,98.0,80.0,36.0
RISE,Monday,13:00,98.0,80.0,36.0
RISE,Monday,14:00,99.0,79.0,33.0
RISE,Monday,15:00,99.0,79.0,33.0
RISE,Monday,16:00,99.0,79.0,33.0
RISE,Monday,17:00,99.0,79.0,33.0
RISE,Monday,18:00,100.0,80.0,33.0
RISE,Monday,19:00,100.0,80.0,33.0
RISE,Monday,20:00,100.0,80.0,33.0
RISE,Monday,21:00,100.0,80.0,33.0
RISE,Monday,22:00,100.0,96.0,58.0
RISE,Monday,23:00,100.0,96.0,58.0
RISE,Tuesday,00:00,100.0,98.0,74.0
RISE,Tuesday,01:00,100.0,98.0,74.0
RISE,Tuesday,02:00,100.0,98.0,74.0
RISE,Tuesday,03:00,100.0,98.0,74.0
RISE,Tuesday,04:00,100.0,98.0,74.0
RISE,Tuesday,05:00,100.0,98.0,74.0
RISE,Tuesday,06:00,100.0,98.0,74.0
RISE,Tuesday,07:00,100.0,98.0,74.0
RISE,Tuesday,08:00,100.0,98.0,74.0
RISE,Tuesday,09:00,100.0,98.0,74.0
RISE,Tuesday,10:00,99.0,86.0,33.0
RISE,Tuesday,11:00,99.0,86.0,33.0
RISE,Tuesday,12:00,99.0,86.0,33.0
RISE,Tuesday,13:00,99.0,86.0,33.0
RISE,Tuesday,14:00,100.0,81.0,33.0
RISE,Tuesday,15:00,100.0,81.0,33.0
RISE,Tuesday,16:00,100.0,81.0,33.0
RISE,Tuesday,17:00,100.0,81.0,33.0
RISE,Tuesday,18:00,100.0,86.0,33.0
RISE,Tuesday,19:00,100.0,86.0,33.0
RISE,Tuesday,20:00,100.0,86.0,33.0
RISE,Tuesday,21:00,100.0,86.0,33.0
RISE,Tuesday,22:00,100.0,97.0,60.0
RISE,Tuesday,23:00,100.0,97.0,60.0
RISE,Wednesday,00:00,100.0,98.0,75.0
RISE,Wednesday,01:00,100.0,98.0,75.0
RISE,Wednesday,02:00,100.0,98.0,75.0
RISE,Wednesday,03:00,100.0,98.0,75.0
RISE,Wednesday,04:00,100.0,98.0,75.0
RISE,Wednesday,05:00,100.0,98.0,75.0
RISE,Wednesday,06:00,100.0,98.0,75.0
RISE,Wednesday,07:00,100.0,98.0,75.0
RISE,Wednesday,08:00,100.0,98.0,75.0
RISE,Wednesday,09:00,100.0,98.0,75.0
RISE,Wednesday,10:00,99.0,82.0,37.0
RISE,Wednesday,11:00,99.0,82.0,37.0
RISE,Wednesday,12:00,99.0,82.0,37.0
RISE,Wednesday,13:00,99.0,82.0,37.0
RISE,Wednesday,14:00,99.0,81.0,33.0
RISE,Wednesday,15:00,99.0,81.0,33.0
RISE,Wednesday,16:00,99.0,81.0,33.0
RISE,Wednesday,17:00,99.0,81.0,33.0
RISE,Wednesday,18:00,99.0,88.0,45.0
RISE,Wednesday,19:00,99.0,88.0,45.0
RISE,Wednesday,20:00,99.0,88.0,45.0
RISE,Wednesday,21:00,99.0,88.0,45.0
RISE,Wednesday,22:00,100.0,95.0,61.0
RISE,Wednesday,23:00,100.0,95.0,61.0
RISE,Thursday,00:00,99.0,98.0,59.0
RISE,Thursday,01:00,99.0,98.0,59.0
RISE,Thursday,02:00,99.0,98.0,59.0
RISE,Thursday,03:00,99.0,98.0,59.0
RISE,Thursday,04:00,99.0,98.0,59.0
RISE,Thursday,05:00,99.0,98.0,59.0
RISE,Thursday,06:00,99.0,98.0,59.0
RISE,Thursday,07:00,99.0,98.0,59.0
RISE,Thursday,08:00,99.0,98.0,59.0
RISE,Thursday,09:00,99.0,98.0,59.0
RISE,Thursday,10:00,98.0,86.0,33.0
RISE,Thursday,11:00,98.0,86.0,33.0
RISE,Thursday,12:00,98.0,86.0,33.0
RISE,Thursday,13:00,98.0,86.0,33.0
RISE,Thursday,14:00,99.0,80.0,33.0
RISE,Thursday,15:00,99.0,80.0,33.0
RISE,Thursday,16:00,99.0,80.0,33.0
RISE,Thursday,17:00,99.0,80.0,33.0
RISE,Thursday,18:00,100.0,79.0,33.0
RISE,Thursday,19:00,100.0,79.0,33.0
RISE,Thursday,20:00,100.0,79.0,33.0
RISE,Thursday,21:00,100.0,79.0,33.0
RISE,Thursday,22:00,98.0,96.0,58.0
RISE,Thursday,23:00,98.0,96.0,58.0
RISE,Friday,00:00,100.0,99.0,72.0
RISE,Friday,01:00,100.0,99.0,72.0
RISE,Friday,02:00,100.0,99.0,72.0
RISE,Friday,03:00,100.0,99.0,72.0
RISE,Friday,04:00,100.0,99.0,72.0
RISE,Friday,05:00,100.0,99.0,72.0
RISE,Friday,06:00,100.0,99.0,72.0
RISE,Friday,07:00,100.0,99.0,72.0
RISE,Friday,08:00,100.0,99.0,72.0
RISE,Friday,09:00,100.0,99.0,72.0
RISE,Friday,10:00,98.0,87.0,33.0
RISE,Friday,11:00,98.0,87.0,33.0
RISE,Friday,12:00,98.0,87.0,33.0
RISE,Friday,13:00,98.0,87.0,33.0
RISE,Friday,14:00,98.0,81.0,33.0
RISE,Friday,15:00,98.0,81.0,33.0
RISE,Friday,16:00,98.0,81.0,33.0
RISE,Friday,17:00,98.0,81.0,33.0
RISE,Friday,18:00,100.0,88.0,34.0
RISE,Friday,19:00,100.0,88.0,34.0
RISE,Friday,20:00,100.0,88.0,34.0
RISE,Friday,21:00,100.0,88.0,34.0
RISE,Friday,22:00,100.0,97.0,54.0
RISE,Friday,23:00,100.0,97.0,54.0
RISE,Saturday,00:00,100.0,98.0,82.0
RISE,Saturday,01:00,100.0,98.0,82.0
RISE,Saturday,02:00,100.0,98.0,82.0
RISE,Saturday,03:00,100.0,98.0,82.0
RISE,Saturday,04:00,100.0,98.0,82.0
RISE,Saturday,05:00,100.0,98.0,82.0
RISE,Saturday,06:00,100.0,98.0,82.0
RISE,Saturday,07:00,100.0,98.0,82.0
RISE,Saturday,08:00,100.0,98.0,82.0
RISE,Saturday,09:00,100.0,98.0,82.0
RISE,Saturday,10:00,99.0,90.0,43.0
RISE,Saturday,11:00,99.0,90.0,43.0
RISE,Saturday,12:00,99.0,90.0,43.0
RISE,Saturday,13:00,99.0,90.0,43.0
RISE,Saturday,14:00,99.0,83.0,33.0
RISE,Saturday,15:00,99.0,83.0,33.0
RISE,Saturday,16:00,99.0,83.0,33.0
RISE,Saturday,17:00,99.0,83.0,33.0
RISE,Saturday,18:00,100.0,85.0,35.0
RISE,Saturday,19:00,100.0,85.0,35.0
RISE,Saturday,20:00,100.0,85.0,35.0
RISE,Saturday,21:00,100.0,85.0,35.0
RISE,Saturday,22:00,99.0,96.0,74.0
RISE,Saturday,23:00,99.0,96.0,74.0
RKAM,Sunday,00:00,98.0,97.0,34.0
RKAM,Sunday,01:00,98.0,97.0,34.0
RKAM,Sunday,02:00,98.0,97.0,34.0
RKAM,Sunday,03:00,98.0,97.0,34.0
RKAM,Sunday,04:00,98.0,97.0,34.0
RKAM,Sunday,05:00,98.0,97.0,34.0
RKAM,Sunday,06:00,98.0,97.0,34.0
RKAM,Sunday,07:00,98.0,97.0,34.0
RKAM,Sunday,08:00,98.0,97.0,34.0
RKAM,Sunday,09:00,98.0,97.0,34.0
RKAM,Sunday,10:00,99.0,96.0,33.0
RKAM,Sunday,11:00,99.0,96.0,33.0
RKAM,Sunday,12:00,99.0,96.0,33.0
RKAM,Sunday,13:00,99.0,96.0,33.0
RKAM,Sunday,14:00,98.0,97.0,20.0
RKAM,Sunday,15:00,98.0,97.0,20.0
RKAM,Sunday,16:00,98.0,97.0,20.0
RKAM,Sunday,17:00,98.0,97.0,20.0
RKAM,Sunday,18:00,99.0,95.0,28.0
RKAM,Sunday,19:00,99.0,95.0,28.0
RKAM,Sunday,20:00,99.0,95.0,28.0
RKAM,Sunday,21:00,99.0,95.0,28.0
RKAM,Sunday,22:00,99.0,96.0,41.0
RKAM,Sunday,23:00,99.0,96.0,41.0
RKAM,Monday,00:00,99.0,96.0,35.0
RKAM,Monday,01:00,99.0,96.0,35.0
RKAM,Monday,02:00,99.0,96.0,35.0
RKAM,Monday,03:00,99.0,96.0,35.0
RKAM,Monday,04:00,99.0,96.0,35.0
RKAM,Monday,05:00,99.0,96.0,35.0
RKAM,Monday,06:00,99.0,96.0,35.0
RKAM,Monday,07:00,99.0,96.0,35.0
RKAM,Monday,08:00,99.0,96.0,35.0
RKAM,Monday,09:00,99.0,96.0,35.0
RKAM,Monday,10:00,98.0,97.0,26.0
RKAM,Monday,11:00,98.0,97.0,26.0
RKAM,Monday,12:00,98.0,97.0,26.0
RKAM,Monday,13:00,98.0,97.0,26.0
RKAM,Monday,14:00,99.0,96.0,20.0
RKAM,Monday,15:00,99.0,96.0,20.0
RKAM,Monday,16:00,99.0,96.0,20.0
RKAM,Monday,17:00,99.0,96.0,20.0
RKAM,Monday,18:00,99.0,95.0,26.0
RKAM,Monday,19:00,99.0,95.0,26.0
RKAM,Monday,20:00,99.0,95.0,26.0
RKAM,Monday,21:00,99.0,95.0,26.0
RKAM,Monday,22:00,98.0,95.0,18.0
RKAM,Monday,23:00,98.0,95.0,18.0
RKAM,Tuesday,00:00,99.0,96.0,37.0
RKAM,Tuesday,01:00,99.0,96.0,37.0
RKAM,Tuesday,02:00,99.0,96.0,37.0
RKAM,Tuesday,03:00,99.0,96.0,37.0
RKAM,Tuesday,04:00,99.0,96.0,37.0
RKAM,Tuesday,05:00,99.0,96.0,37.0
RKAM,Tuesday,06:00,99.0,96.0,37.0
RKAM,Tuesday,07:00,99.0,96.0,37.0
RKAM,Tuesday,08:00,99.0,96.0,37.0
RKAM,Tuesday,09:00,99.0,96.0,37.0
RKAM,Tuesday,10:00,99.0,96.0,11.0
RKAM,Tuesday,11:00,99.0,96.0,11.0
RKAM,Tuesday,12:00,99.0,96.0,11.0
RKAM,Tuesday,13:00,99.0,96.0,11.0
RKAM,Tuesday,14:00,97.0,95.0,25.0
RKAM,Tuesday,15:00,97.0,95.0,25.0
RKAM,Tuesday,16:00,97.0,95.0,25.0
RKAM,Tuesday,17:00,97.0,95.0,25.0
RKAM,Tuesday,18:00,98.0,94.0,32.0
RKAM,Tuesday,19:00,98.0,94.0,32.0
RKAM,Tuesday,20:00,98.0,94.0,32.0
RKAM,Tuesday,21:00,98.0,94.0,32.0
RKAM,Tuesday,22:00,97.0,95.0,43.0
RKAM,Tuesday,23:00,97.0,95.0,43.0
RKAM,Wednesday,00:00,99.0,97.0,31.0
RKAM,Wednesday,01:00,99.0,97.0,31.0
RKAM,Wednesday,02:00,99.0,97.0,31.0
RKAM,Wednesday,03:00,99.0,97.0,31.0
RKAM,Wednesday,04:00,99.0,97.0,31.0
RKAM,Wednesday,05:00,99.0,97.0,31.0
RKAM,Wednesday,06:00,99.0,97.0,31.0
RKAM,Wednesday,07:00,99.0,97.0,31.0
RKAM,Wednesday,08:00,99.0,97.0,31.0
RKAM,Wednesday,09:00,99.0,97.0,31.0
RKAM,Wednesday,10:00,98.0,95.0,23.0
RKAM,Wednesday,11:00,98.0,95.0,23.0
RKAM,Wednesday,12:00,98.0,95.0,23.0
RKAM,Wednesday,13:00,98.0,95.0,23.0
RKAM,Wednesday,14:00,98.0,94.0,7.0
RKAM,Wednesday,15:00,98.0,94.0,7.0
RKAM,Wednesday,16:00,98.0,94.0,7.0
RKAM,Wednesday,17:00,98.0,94.0,7.0
RKAM,Wednesday,18:00,99.0,98.0,18.0
RKAM,Wednesday,19:00,99.0,98.0,18.0
RKAM,Wednesday,20:00,99.0,98.0,18.0
RKAM,Wednesday,21:00,99.0,98.0,18.0
RKAM,Wednesday,22:00,99.0,97.0,12.0
RKAM,Wednesday,23:00,99.0,97.0,12.0
RKAM,Thursday,00:00,99.0,97.0,41.0
RKAM,Thursday,01:00,99.0,97.0,41.0
RKAM,Thursday,02:00,99.0,97.0,41.0
RKAM,Thursday,03:00,99.0,97.0,41.0
RKAM,Thursday,04:00,99.0,97.0,41.0
RKAM,Thursday,05:00,99.0,97.0,41.0
RKAM,Thursday,06:00,99.0,97.0,41.0
RKAM,Thursday,07:00,99.0,97.0,41.0
RKAM,Thursday,08:00,99.0,97.0,41.0
RKAM,Thursday,09:00,99.0,97.0,41.0
RKAM,Thursday,10:00,98.0,97.0,8.0
RKAM,Thursday,11:00,98.0,97.0,8.0
RKAM,Thursday,12:00,98.0,97.0,8.0
RKAM,Thursday,13:00,98.0,97.0,8.0
RKAM,Thursday,14:00,97.0,95.0,16.0
RKAM,Thursday,15:00,97.0,95.0,16.0
RKAM,Thursday,16:00,97.0,95.0,16.0
RKAM,Thursday,17:00,97.0,95.0,16.0
RKAM,Thursday,18:00,99.0,97.0,26.0
RKAM,Thursday,19:00,99.0,97.0,26.0
RKAM,Thursday,20:00,99.0,97.0,26.0
RKAM,Thursday,21:00,99.0,97.0,26.0
RKAM,Thursday,22:00,99.0,96.0,19.0
RKAM,Thursday,23:00,99.0,96.0,19.0
RKAM,Friday,00:00,98.0,96.0,32.0
RKAM,Friday,01:00,98.0,96.0,32.0
RKAM,Friday,02:00,98.0,96.0,32.0
RKAM,Friday,03:00,98.0,96.0,32.0
RKAM,Friday,04:00,98.0,96.0,32.0
RKAM,Friday,05:00,98.0,96.0,32.0
RKAM,Friday,06:00,98.0,96.0,32.0
RKAM,Friday,07:00,98.0,96.0,32.0
RKAM,Friday,08:00,98.0,96.0,32.0
RKAM,Friday,09:00,98.0,96.0,32.0
RKAM,Friday,10:00,98.0,98.0,16.0
RKAM,Friday,11:00,98.0,98.0,16.0
RKAM,Friday,12:00,98.0,98.0,16.0
RKAM,Friday,13:00,98.0,98.0,16.0
RKAM,Friday,14:00,97.0,96.0,10.0
RKAM,Friday,15:00,97.0,96.0,10.0
RKAM,Friday,16:00,97.0,96.0,10.0
RKAM,Friday,17:00,97.0,96.0,10.0
RKAM,Friday,18:00,98.0,97.0,19.0
RKAM,Friday,19:00,98.0,97.0,19.0
RKAM,Friday,20:00,98.0,97.0,19.0
RKAM,Friday,21:00,98.0,97.0,19.0
RKAM,Friday,22:00,99.0,96.0,26.0
RKAM,Friday,23:00,99.0,96.0,26.0
RKAM,Saturday,00:00,98.0,97.0,18.0
RKAM,Saturday,01:00,98.0,97.0,18.0
RKAM,Saturday,02:00,98.0,97.0,18.0
RKAM,Saturday,03:00,98.0,97.0,18.0
RKAM,Saturday,04:00,98.0,97.0,18.0
RKAM,Saturday,05:00,98.0,97.0,18.0
RKAM,Saturday,06:00,98.0,97.0,18.0
RKAM,Saturday,07:00,98.0,97.0,18.0
RKAM,Saturday,08:00,98.0,97.0,18.0
RKAM,Saturday,09:00,98.0,97.0,18.0
RKAM,Saturday,10:00,97.0,96.0,20.0
RKAM,Saturday,11:00,97.0,96.0,20.0
RKAM,Saturday,12:00,97.0,96.0,20.0
RKAM,Saturday,13:00,97.0,96.0,20.0
RKAM,Saturday,14:00,98.0,96.0,19.0
RKAM,Saturday,15:00,98.0,96.0,19.0
RKAM,Saturday,16:00,98.0,96.0,19.0
RKAM,Saturday,17:00,98.0,96.0,19.0
RKAM,Saturday,18:00,99.0,95.0,26.0
RKAM,Saturday,19:00,99.0,95.0,26.0
RKAM,Saturday,20:00,99.0,95.0,26.0
RKAM,Saturday,21:00,99.0,95.0,26.0
RKAM,Saturday,22:00,99.0,96.0,31.0
RKAM,Saturday,23:00,99.0,96.0,31.0
RN,Sunday,00:00,97.0,99.0,23.0
RN,Sunday,01:00,97.0,99.0,23.0
RN,Sunday,02:00,97.0,99.0,23.0
RN,Sunday,03:00,97.0,99.0,23.0
RN,Sunday,04:00,97.0,99.0,23.0
RN,Sunday,05:00,97.0,99.0,23.0
RN,Sunday,06:00,97.0,99.0,23.0
RN,Sunday,07:00,97.0,99.0,23.0
RN,Sunday,08:00,97.0,99.0,23.0
RN,Sunday,09:00,97.0,99.0,23.0
RN,Sunday,10:00,97.0,97.0,24.0
RN,Sunday,11:00,97.0,97.0,24.0
RN,Sunday,12:00,97.0,97.0,24.0
RN,Sunday,13:00,97.0,97.0,24.0
RN,Sunday,14:00,98.0,96.0,38.0
RN,Sunday,15:00,98.0,96.0,38.0
RN,Sunday,16:00,98.0,96.0,38.0
RN,Sunday,17:00,98.0,96.0,38.0
RN,Sunday,18:00,97.0,96.0,33.0
RN,Sunday,19:00,97.0,96.0,33.0
RN,Sunday,20:00,97.0,96.0,33.0
RN,Sunday,21:00,97.0,96.0,33.0
RN,Sunday,22:00,96.0,98.0,6.0
RN,Sunday,23:00,96.0,98.0,6.0
RN,Monday,00:00,97.0,98.0,16.0
RN,Monday,01:00,97.0,98.0,16.0
RN,Monday,02:00,97.0,98.0,16.0
RN,Monday,03:00,97.0,98.0,16.0
RN,Monday,04:00,97.0,98.0,16.0
RN,Monday,05:00,97.0,98.0,16.0
RN,Monday,06:00,97.0,98.0,16.0
RN,Monday,07:00,97.0,98.0,16.0
RN,Monday,08:00,97.0,98.0,16.0
RN,Monday,09:00,97.0,98.0,16.0
RN,Monday,10:00,98.0,97.0,22.0
RN,Monday,11:00,98.0,97.0,22.0
RN,Monday,12:00,98.0,97.0,22.0
RN,Monday,13:00,98.0,97.0,22.0
RN,Monday,14:00,97.0,96.0,21.0
RN,Monday,15:00,97.0,96.0,21.0
RN,Monday,16:00,97.0,96.0,21.0
RN,Monday,17:00,97.0,96.0,21.0
RN,Monday,18:00,96.0,96.0,21.0
RN,Monday,19:00,96.0,96.0,21.0
RN,Monday,20:00,96.0,96.0,21.0
RN,Monday,21:00,96.0,96.0,21.0
RN,Monday,22:00,96.0,97.0,19.0
RN,Monday,23:00,96.0,97.0,19.0
RN,Tuesday,00:00,99.0,99.0,15.0
RN,Tuesday,01:00,99.0,99.0,15.0
RN,Tuesday,02:00,99.0,99.0,15.0
RN,Tuesday,03:00,99.0,99.0,15.0
RN,Tuesday,04:00,99.0,99.0,15.0
RN,Tuesday,05:00,99.0,99.0,15.0
RN,Tuesday,06:00,99.0,99.0,15.0
RN,Tuesday,07:00,99.0,99.0,15.0
RN,Tuesday,08:00,99.0,99.0,15.0
RN,Tuesday,09:00,99.0,99.0,15.0
RN,Tuesday,10:00,97.0,95.0,5.0
RN,Tuesday,11:00,97.0,95.0,5.0
RN,Tuesday,12:00,97.0,95.0,5.0
RN,Tuesday,13:00,97.0,95.0,5.0
RN,Tuesday,14:00,97.0,93.0,15.0
RN,Tuesday,15:00,97.0,93.0,15.0
RN,Tuesday,16:00,97.0,93.0,15.0
RN,Tuesday,17:00,97.0,93.0,15.0
RN,Tuesday,18:00,97.0,96.0,9.0
RN,Tuesday,19:00,97.0,96.0,9.0
RN,Tuesday,20:00,97.0,96.0,9.0
RN,Tuesday,21:00,97.0,96.0,9.0
RN,Tuesday,22:00,96.0,97.0,22.0
RN,Tuesday,23:00,96.0,97.0,22.0
RN,Wednesday,00:00,98.0,99.0,20.0
RN,Wednesday,01:00,98.0,99.0,20.0
RN,Wednesday,02:00,98.0,99.0,20.0
RN,Wednesday,03:00,98.0,99.0,20.0
RN,Wednesday,04:00,98.0,99.0,20.0
RN,Wednesday,05:00,98.0,99.0,20.0
RN,Wednesday,06:00,98.0,99.0,20.0
RN,Wednesday,07:00,98.0,99.0,20.0
RN,Wednesday,08:00,98.0,99.0,20.0
RN,Wednesday,09:00,98.0,99.0,20.0
RN,Wednesday,10:00,97.0,97.0,23.0
RN,Wednesday,11:00,97.0,97.0,23.0
RN,Wednesday,12:00,97.0,97.0,23.0
RN,Wednesday,13:00,97.0,97.0,23.0
RN,Wednesday,14:00,98.0,96.0,38.0
RN,Wednesday,15:00,98.0,96.0,38.0
RN,Wednesday,16:00,98.0,96.0,38.0
RN,Wednesday,17:00,98.0,96.0,38.0
RN,Wednesday,18:00,95.0,95.0,33.0
RN,Wednesday,19:00,95.0,95.0,33.0
RN,Wednesday,20:00,95.0,95.0,33.0
RN,Wednesday,21:00,95.0,95.0,33.0
RN,Wednesday,22:00,96.0,98.0,21.0
RN,Wednesday,23:00,96.0,98.0,21.0
RN,Thursday,00:00,96.0,98.0,1.0
RN,Thursday,01:00,96.0,98.0,1.0
RN,Thursday,02:00,96.0,98.0,1.0
RN,Thursday,03:00,96.0,98.0,1.0
RN,Thursday,04:00,96.0,98.0,1.0
RN,Thursday,05:00,96.0,98.0,1.0
RN,Thursday,06:00,96.0,98.0,1.0
RN,Thursday,07:00,96.0,98.0,1.0
RN,Thursday,08:00,96.0,98.0,1.0
RN,Thursday,09:00,96.0,98.0,1.0
RN,Thursday,10:00,98.0,97.0,12.0
RN,Thursday,11:00,98.0,97.0,12.0
RN,Thursday,12:00,98.0,97.0,12.0
RN,Thursday,13:00,98.0,97.0,12.0
RN,Thursday,14:00,97.0,95.0,18.0
RN,Thursday,15:00,97.0,95.0,18.0
RN,Thursday,16:00,97.0,95.0,18.0
RN,Thursday,17:00,97.0,95.0,18.0
RN,Thursday,18:00,97.0,97.0,27.0
RN,Thursday,19:00,97.0,97.0,27.0
RN,Thursday,20:00,97.0,97.0,27.0
RN,Thursday,21:00,97.0,97.0,27.0
RN,Thursday,22:00,97.0,98.0,18.0
RN,Thursday,23:00,97.0,98.0,18.0
RN,Friday,00:00,98.0,98.0,33.0
RN,Friday,01:00,98.0,98.0,33.0
RN,Friday,02:00,98.0,98.0,33.0
RN,Friday,03:00,98.0,98.0,33.0
RN,Friday,04:00,98.0,98.0,33.0
RN,Friday,05:00,98.0,98.0,33.0
RN,Friday,06:00,98.0,98.0,33.0
RN,Friday,07:00,98.0,98.0,33.0
RN,Friday,08:00,98.0,98.0,33.0
RN,Friday,09:00,98.0,98.0,33.0
RN,Friday,10:00,96.0,96.0,27.0
RN,Friday,11:00,96.0,96.0,27.0
RN,Friday,12:00,96.0,96.0,27.0
RN,Friday,13:00,96.0,96.0,27.0
RN,Friday,14:00,98.0,95.0,21.0
RN,Friday,15:00,98.0,95.0,21.0
RN,Friday,16:00,98.0,95.0,21.0
RN,Friday,17:00,98.0,95.0,21.0
RN,Friday,18:00,98.0,97.0,15.0
RN,Friday,19:00,98.0,97.0,15.0
RN,Friday,20:00,98.0,97.0,15.0
RN,Friday,21:00,98.0,97.0,15.0
RN,Friday,22:00,97.0,97.0,7.0
RN,Friday,23:00,97.0,97.0,7.0
RN,Saturday,00:00,98.0,98.0,16.0
RN,Saturday,01:00,98.0,98.0,16.0
RN,Saturday,02:00,98.0,98.0,16.0
RN,Saturday,03:00,98.0,98.0,16.0
RN,Saturday,04:00,98.0,98.0,16.0
RN,Saturday,05:00,98.0,98.0,16.0
RN,Saturday,06:00,98.0,98.0,16.0
RN,Saturday,07:00,98.0,98.0,16.0
RN,Saturday,08:00,98.0,98.0,16.0
RN,Saturday,09:00,98.0,98.0,16.0
RN,Saturday,10:00,97.0,96.0,23.0
RN,Saturday,11:00,97.0,96.0,23.0
RN,Saturday,12:00,97.0,96.0,23.0
RN,Saturday,13:00,97.0,96.0,23.0
RN,Saturday,14:00,97.0,94.0,18.0
RN,Saturday,15:00,97.0,94.0,18.0
RN,Saturday,16:00,97.0,94.0,18.0
RN,Saturday,17:00,97.0,94.0,18.0
RN,Saturday,18:00,95.0,95.0,16.0
RN,Saturday,19:00,95.0,95.0,16.0
RN,Saturday,20:00,95.0,95.0,16.0
RN,Saturday,21:00,95.0,95.0,16.0
RN,Saturday,22:00,95.0,97.0,3.0
RN,Saturday,23:00,95.0,97.0,3.0
RP,Sunday,00:00,100.0,97.0,33.0
RP,Sunday,01:00,100.0,97.0,33.0
RP,Sunday,02:00,100.0,97.0,33.0
RP,Sunday,03:00,100.0,97.0,33.0
RP,Sunday,04:00,100.0,97.0,33.0
RP,Sunday,05:00,100.0,97.0,33.0
RP,Sunday,06:00,100.0,97.0,33.0
RP,Sunday,07:00,100.0,97.0,33.0
RP,Sunday,08:00,100.0,97.0,33.0
RP,Sunday,09:00,100.0,97.0,33.0
RP,Sunday,10:00,96.0,97.0,33.0
RP,Sunday,11:00,96.0,97.0,33.0
RP,Sunday,12:00,96.0,97.0,33.0
RP,Sunday,13:00,96.0,97.0,33.0
RP,Sunday,14:00,96.0,91.0,33.0
RP,Sunday,15:00,96.0,91.0,33.0
RP,Sunday,16:00,96.0,91.0,33.0
RP,Sunday,17:00,96.0,91.0,33.0
RP,Sunday,18:00,96.0,91.0,33.0
RP,Sunday,19:00,96.0,91.0,33.0
RP,Sunday,20:00,96.0,91.0,33.0
RP,Sunday,21:00,96.0,91.0,33.0
RP,Sunday,22:00,98.0,90.0,33.0
RP,Sunday,23:00,98.0,90.0,33.0
RP,Monday,00:00,100.0,98.0,33.0
RP,Monday,01:00,100.0,98.0,33.0
RP,Monday,02:00,100.0,98.0,33.0
RP,Monday,03:00,100.0,98.0,33.0
RP,Monday,04:00,100.0,98.0,33.0
RP,Monday,05:00,100.0,98.0,33.0
RP,Monday,06:00,100.0,98.0,33.0
RP,Monday,07:00,100.0,98.0,33.0
RP,Monday,08:00,100.0,98.0,33.0
RP,Monday,09:00,100.0,98.0,33.0
RP,Monday,10:00,94.0,96.0,33.0
RP,Monday,11:00,94.0,96.0,33.0
